step,curLapTime,distFromStart,speedX,speedY,trackPos,angle,damage,track_block,track_block_role,front,near,openness,aim_hint,curve_urgency,track_pos_rate,projected_track_pos,tight_curve_cap,tight_curve_ticks,profile_speed,base_steer,base_target_speed,raw_delta_steer,raw_delta_speed,delta_steer,delta_speed,confidence,neighbor_distance,target_speed,governed_steer,filtered_steer_target,actuator_steer,front_wheel_speed,rear_wheel_speed,abs_slip,traction_slip,final_steer,final_accel,final_brake,final_gear,state,interventions,inference_ms
50,0.038,3598.45,0.262758,-0.0212381,0.333443,0.00863188,0.0,S10,finish_straight,61.9113,57.3994,0.3021330607142857,0.5,0.0,3.124999999985778e-07,0.33344862499999994,272.0,0,86.33810457143598,-0.03198004066783247,189.56609572123799,0.03197997184223881,-0.002034235798349382,0.03197997184223881,-0.002034235798349382,1.0,0.0,204.56406148543962,-6.882559366178098e-08,-1.8550085674572247e-06,-5.9953049781862355e-06,0.1353092904,0.15580836180000002,0.0,0.08282002846666668,-5.9953049781862355e-06,0.9999885820184583,0.0,1,NORMAL,performance_bonus,1.392291989759542
55,0.138,3598.47,2.62822,0.00556161,0.333426,0.00887984,0.0,S10,finish_straight,61.8188,57.3186,0.30168919285714285,0.5,0.0,-3.248107910154706e-06,0.3333675340576172,272.0,0,85.5047290285796,-0.031769706865253634,189.41760513952917,0.03176969824600033,-0.001803952664367614,0.03176969824600033,-0.001803952664367614,1.0,0.0,204.4158011868648,-8.619253304142926e-09,-3.7339850955191527e-07,-1.2813273170405451e-06,0.6161640150000001,2.078307504,0.0,1.348246392888889,-1.2813273170405451e-06,0.9999962585558084,0.0,1,NORMAL,performance_bonus,1.3277500111144036
60,0.238,3598.61,7.11351,6.13219e-05,0.33323,0.008897,0.0,S10,finish_straight,61.677,57.1875,0.3009977892857143,0.5,0.0,-3.415555685757697e-05,0.33261519997656364,272.0,0,79.67110022856595,-0.03173926582786844,189.17344712709408,0.03173926474845128,-0.0017284934870243074,0.03173926474845128,-0.0017284934870243074,1.0,2.9802322387695312e-08,204.17171863360704,-1.0794171598216273e-09,-7.406161502339653e-08,-2.661957550994828e-07,1.990802121,3.219862464,0.0,1.2438874640000004,-2.661957550994828e-07,0.9999987740035673,0.0,1,NORMAL,performance_bonus,1.1952499917242676
65,0.34,3598.87,11.3514,-0.000180741,0.332842,0.00889557,0.0,S10,finish_straight,61.4153,56.9446,0.2997200464285714,0.5,0.0,-6.975761749647213e-05,0.33158636288506355,272.0,0,68.83721817143292,-0.031707347488391276,188.72075136905553,0.03170734735321234,-0.001703767023794045,0.03170734735321234,-0.001703767023794045,1.0,0.0,203.71904760203174,-1.3517893748815624e-10,-1.4557245039485759e-08,-5.418041701859163e-08,3.4413807,5.7089214,0.0,2.555754733333334,-5.418041701859163e-08,0.9999995982654889,0.0,1,NORMAL,performance_bonus,1.426167000317946
70,0.44,3599.25,15.6052,-0.000280291,0.332285,0.00889271,0.0,S10,finish_straight,61.0406,56.597,0.2978911142857143,0.5,0.0,-0.00010444638774574682,0.33040496502057654,272.0,0,53.003082857142644,-0.03166025914277029,188.07125403764522,0.031660259125841396,-0.6881389813027307,0.031660259125841396,-0.6881389813027307,1.0,0.0,202.3831150563425,-1.6928895785195408e-11,-2.845126512899816e-09,-1.086661762010598e-08,4.715215560000001,7.735225679999999,0.0,3.400447902222221,-1.086661762010598e-08,0.977117134102086,0.0,1,NORMAL,performance_bonus,1.3974580069771037
75,0.542,3599.75,19.9336,-0.000364045,0.331535,0.00888794,0.0,S10,finish_straight,60.537,56.13,0.2954333642857143,0.5,0.0,-0.00014214889865450303,0.328976319824219,272.0,0,32.168694285714054,-0.031594208601686026,187.1958387608159,0.03159420859956596,-1.279340804219894,0.03159420859956596,-1.279340804219894,1.0,0.0,200.916497956596,-2.120068010036391e-12,-5.540676133511733e-10,-2.156634940633461e-09,6.02308569,9.28244772,0.0,3.7453366088888895,-2.156634940633461e-09,0.9574092953361931,0.0,1,NORMAL,performance_bonus,1.3526670081773773
80,0.642,3600.37,24.1572,-0.000443476,0.330625,0.0088827,0.0,S10,finish_straight,59.9248,55.5624,0.2924458857142857,0.5,0.0,-0.00017550994372367724,0.32746582101297383,272.0,0,23.377033333332644,-0.031507354099763504,186.12751955308352,0.03150735409949801,-2.7762203202658546,0.03150735409949801,-2.7762203202658546,1.0,2.9802322387695312e-08,198.35129923281767,-2.6549595855129837e-13,-1.0765323011686061e-10,-4.248156546364733e-10,7.29936699,11.3288994,0.0,4.618566066666666,-4.248156546364733e-10,0.9075104976487323,0.0,1,NORMAL,performance_bonus,1.3202500122133642
85,0.742,3601.1,28.4837,-0.000624753,0.329538,0.00887602,0.0,S10,finish_straight,59.1948,54.8854,0.28888309285714286,0.5,0.0,-0.00021051163703599153,0.32574879053335215,272.0,0,26.58416666666609,-0.031392079140993734,184.8468167832076,0.03139426757617064,-9.558963252501057,0.03139426757617064,-9.558963252501057,1.0,0.009246164568868847,190.28785353070654,2.1884351769085875e-06,1.1586002489696766e-06,5.639740912929778e-07,8.60449314,16.498755,0.0,8.58661611111111,5.639740912929778e-07,0.6807647904977067,0.0,1,NORMAL,performance_bonus,1.2068329961039126
90,0.842,3601.95,32.9743,-0.000629698,0.328271,0.00886935,0.0,S10,finish_straight,58.3416,54.0944,0.2847195571428571,0.5,0.0,-0.0002464456326169434,0.323834978612895,272.0,0,30.318499999999062,-0.03123245907737183,183.33842927542528,0.03233219719868564,-12.001016429371841,0.03233219719868564,-12.001016429371841,1.0,0.0034359422652159486,186.33741284605344,0.001099738121313809,0.00039215439465058736,0.00016023101432069504,9.959473769999999,19.604206440000002,0.0,10.444678662222225,0.00016023101432069504,0.599999999089374,0.0,1,NORMAL,performance_bonus,1.6796670097392052
95,0.942,3602.93,37.466,-0.000596915,0.32682,0.00886505,0.0,S10,finish_straight,57.3631,53.1871,0.27994418571428575,0.5,0.0,-0.0002830520397714007,0.32172506328411477,272.0,0,34.62396666666585,-0.03097645416379249,181.58279683131914,0.03192432256699393,-12.001015552924212,0.03192432256699393,-12.001015552924212,1.0,0.005424906117023618,184.58178127839494,0.0009478684032014385,0.0005812365235189122,0.0004880990724305971,11.31802488,21.4510842,0.0,11.043861977777778,0.0004880990724305971,0.599999999701606,0.0,1,NORMAL,performance_bonus,1.5693329914938658
100,1.044,3604.05,41.1268,0.00346615,0.325173,0.00875681,0.0,S10,finish_straight,56.2689,52.1704,0.27460089642857144,0.6666666666666666,0.0,-0.00032007582584419366,0.31941163513480453,272.0,0,39.54450000000076,-0.021527517416700757,177.13318732185658,0.024725672351914727,-0.0016967051791084184,0.024725672351914727,-0.0016967051791084184,1.0,0.0036862732363352317,192.13149061667747,0.0031981549352139704,0.0022852683630657077,0.0017085812165167228,12.44821404,12.72437712,0.0,1.3002660088888884,0.0017085812165167228,0.9999999998370371,0.0,2,NORMAL,performance_bonus,1.3397920120041817
105,1.144,3605.24,44.423,0.00841431,0.323499,0.00847977,0.0,S10,finish_straight,55.1508,51.1291,0.2691375678571428,0.6666666666666666,0.0,-0.0003322357672657655,0.3175187561892162,272.0,0,44.14401466666628,-0.02165750279597249,175.13701719992514,0.024847704493417715,-0.0016939702271301575,0.024847704493417715,-0.0016939702271301575,1.0,0.008137794271886547,190.135323229698,0.0031902016974452233,0.002602708691431982,0.002268466589514254,13.44026199,13.8283236,0.0,1.4886013777777762,0.002268466589514254,0.9999999999466003,0.0,2,NORMAL,performance_bonus,1.7347079992759973
110,1.244,3606.53,47.9868,0.00822075,0.321756,0.00816697,0.0,S10,finish_straight,53.9452,50.0059,0.2632456392857143,0.6666666666666666,0.0,-0.00034592704242732695,0.3155293132363081,272.0,0,46.432947666667026,-0.021813620904278474,172.9701857604337,0.024359294615113075,-0.001692599698432414,0.024359294615113075,-0.001692599698432414,1.0,0.01193251562757339,187.96849316073528,0.0025456737108346013,0.0019986333717388824,0.0020422579282728818,14.5128441,15.1857342,0.0,1.8560675333333343,0.0020422579282728818,0.999999999982502,0.0,2,NORMAL,performance_bonus,1.5006250032456592
115,1.344,3607.91,51.8687,0.0110837,0.319951,0.00778645,0.0,S10,finish_straight,52.6511,48.7996,0.256920175,0.6666666666666666,0.0,-0.0003579074915135207,0.3135086651527566,272.0,0,48.88157366666641,-0.02202311573795044,170.62572850692516,0.03000743165995309,-0.16763273321135103,0.03000743165995309,-0.16763273321135103,1.0,0.017920945982315993,185.4580957737138,0.00798431592200265,0.005752851879784241,0.004358989030160748,15.678705,17.51221836,0.0,3.1042461377777784,0.004358989030160748,0.9940430778355702,0.0,2,NORMAL,performance_bonus,1.2551660038297996
120,1.444,0.966968,56.1475,0.00372981,0.316971,0.0128688,0.0,S01,start_straight,51.429,47.6469,0.2509263821428571,0.6666666666666666,0.0,-0.0005361430863650247,0.30732042444542956,272.0,0,55.905653177651565,-0.016760621210034108,168.50812737307507,0.02812228928513405,-3.294276018088911,0.02812228928513405,-3.294276018088911,1.0,0.026963155275560504,180.21385135498616,0.011361668075099942,0.0101953151688129,0.008814633932459678,16.968970679999998,20.58969276,0.0,4.99316498222222,0.008814633932459678,0.8861048581570654,0.0,2,NORMAL,performance_bonus,1.3953749876236543
125,1.544,2.59966,60.0346,-0.0668346,0.312302,0.0206413,0.0,S01,start_straight,50.478,46.7183,0.24621395357142858,0.6666666666666666,0.0,-0.0008858357128776305,0.29635695716820265,272.0,0,60.05653968723945,-0.00851416321672134,166.9039292146297,0.02143250584906966,-8.640507999275957,0.02143250584906966,-8.640507999275957,1.0,0.027995434351928195,173.26342121535373,0.012918342632348319,0.011976426154772672,0.011254787853375635,18.140683199999998,24.651637920000002,0.0,7.975360142222225,0.011254787853375635,0.7156937061582893,0.0,2,NORMAL,performance_bonus,1.478291000239551
130,1.644,4.35314,64.6514,-0.181851,0.304733,0.0275555,0.0,S01,start_straight,49.7802,45.9963,0.24269480357142859,0.6666666666666666,0.0,-0.0014162598420207752,0.27924032284362604,272.0,0,64.5145124566486,-0.0004753346826765481,165.70365139329334,0.00821377287151988,-7.355966746246603,0.00821377287151988,-7.355966746246603,1.0,0.04109951454877151,173.34768464704675,0.007738438188843332,0.008768882924590389,0.009707771953774216,19.54690683,25.08413544,0.0,7.12541321777778,0.009707771953774216,0.7642621018411155,0.0,2,NORMAL,performance_bonus,1.313582994043827
135,1.744,6.22718,67.7299,-0.107364,0.294164,0.035035,0.0,S01,start_straight,49.0134,45.2059,0.23883271785714286,0.6666666666666666,0.0,-0.0019885548257920415,0.25837001313574326,272.0,0,68.02263611488785,0.008598430031791764,163.95669507295298,0.013212116781287813,-0.00169171679158605,0.013212116781287813,-0.00169171679158605,1.0,0.04884542285333078,178.9550033561614,0.021810546813079576,0.01873751491613304,0.014993046954316183,20.56956834,19.631544660000003,0.0,0.8176835488888905,0.014993046954316183,0.9999999999999339,0.0,3,NORMAL,performance_bonus,1.342833013040945
140,1.844,8.16936,70.8025,0.0755013,0.28153,0.0431268,0.0,S01,start_straight,48.1681,44.3454,0.2345920607142857,0.6666666666666666,0.0,-0.0024396365455736984,0.23761654217967343,272.0,0,70.9719971641514,0.01858140706507999,162.00487749785287,0.03815654556127106,-0.0016917179195585226,0.03815654556127106,-0.0016917179195585226,1.0,0.032980181374754,177.00318577993332,0.05673795262635105,0.04636898605520865,0.03742697862018797,21.43089705,21.60902016,0.0,1.9416590488888907,0.03742697862018797,0.9999999999999784,0.0,3,NORMAL,performance_bonus,1.454749988624826
145,1.944,10.2034,74.2084,0.0628663,0.266711,0.0464731,0.0,S01,start_straight,48.589,44.5434,0.23635932857142855,0.6666666666666666,0.0,-0.0028713639458734517,0.21502644897427786,272.0,0,74.09940895836088,0.021992499848157116,163.28326699058775,0.009083962706968235,-0.0016917159043969379,0.009083962706968235,-0.0016917159043969379,1.0,0.06110454794467034,178.28157527468335,0.03107646255512535,0.043531984867719725,0.04617009148105607,22.460071380000002,23.06028816,0.0,2.4468437155555556,0.04617009148105607,0.9999999999999929,0.0,3,NORMAL,performance_bonus,1.296834001550451
150,2.05,12.4667,78.1541,-0.0754862,0.248881,0.0487079,0.0,S01,start_straight,49.6546,45.2478,0.2411419142857143,0.5,0.0,-0.003483200623874267,0.1861833887702632,272.0,0,77.96541761896975,0.026434883871309937,165.2429383247404,0.010394241754423822,-0.001691715883953985,0.010394241754423822,-0.001691715883953985,1.0,0.07948714776295063,180.24124660885644,0.03682912562573376,0.03538962168741913,0.0371473874495246,23.63257734,24.230770200000002,0.0,2.521297977777781,0.0371473874495246,0.9999999999999977,0.0,3,NORMAL,performance_bonus,1.3576670025940984
155,2.16,14.9396,82.3319,-0.0803387,0.227687,0.0526196,0.0,S01,start_straight,50.725,45.9153,0.2458949964285714,0.5,0.0,-0.0041062067886732875,0.15377527780388084,272.0,0,82.18945014528958,0.03429477832777646,166.72692674889078,0.029336371779723616,-0.0016917158167735716,0.029336371779723616,-0.0016917158167735716,1.0,0.10395668637359116,181.725235033074,0.06363115010750008,0.05826984627001006,0.05198764824050289,24.9148425,26.0604162,0.0,3.1904439777777753,0.05198764824050289,0.9891174869841264,0.0,3,NORMAL,performance_bonus,1.0568340076133609
160,2.27,17.5421,86.7893,-0.426644,0.20416,0.0497709,0.0,S01,start_straight,54.762,48.9253,0.264561875,0.5,0.0,-0.004592037353171491,0.12150332764291316,272.0,0,86.64421489700041,0.036459446876127816,173.624568904896,0.01701451453915155,-0.5127337767196523,0.01701451453915155,-0.5127337767196523,1.0,0.09213819075293495,188.11183512817635,0.05347396141527937,0.05624786877332114,0.05711031339602106,26.24058156,27.76242924,0.0,3.6542903511111113,0.05711031339602106,0.9626119799365077,0.0,3,NORMAL,performance_bonus,1.343292009551078
165,2.38,20.2842,91.4591,-0.640698,0.179616,0.0462895,0.0,S01,start_straight,61.045,53.5411,0.29359406071428573,0.5,0.0,-0.004843286207832689,0.09243684825901159,272.0,0,91.29222567229158,0.03985345365173597,183.84139300324262,-0.03590824507903047,-1.7144738869604754,-0.03590824507903047,-1.7144738869604754,1.0,0.03419048006810756,197.12691911628215,0.0039452085727055,0.03137796849063224,0.04348131085077893,27.66393027,29.382149159999997,0.0,3.97684360444444,0.04348131085077893,0.9441803654603175,0.0,3,NORMAL,performance_bonus,1.2362910056253895
170,2.49,23.166,96.1721,-1.00145,0.153641,0.0446264,0.0,S01,start_straight,69.6505,59.6261,0.3332203571428572,0.5,0.0,-0.005147817918460296,0.06098027746771467,272.0,0,95.75943624505334,0.04611814735882139,197.42283051385402,-0.010997376290818763,-1.826451326773663,-0.010997376290818763,-1.826451326773663,1.0,0.0768619792065657,210.59637918708037,0.035120771068002626,0.032382244760037295,0.032458283771212605,29.074005390000004,30.89638188,0.0,4.18190965777778,0.032458283771212605,0.932462305269841,0.0,3,NORMAL,performance_bonus,1.5699169889558107
175,2.6,26.1726,98.473,-0.447695,0.126226,0.0497812,0.0,S01,start_straight,77.3989,64.7386,0.36870416071428574,0.3333333333333333,0.0,-0.00539937964275962,0.029037166430326847,272.0,0,99.43711473506146,0.05570843431827756,205.76960526943643,-0.031768196925062844,-0.0016917156680873457,-0.031768196925062844,-0.0016917156680873457,1.0,0.11708582744001945,220.76791355376835,0.023940237393214714,0.03043664218945057,0.03200997959698248,29.909563829999996,28.51240392,0.0,1.1587928088888901,0.03200997959698248,0.9999999999999998,0.0,4,NORMAL,performance_bonus,1.5351670008385554
180,2.71,29.2328,101.489,-0.279397,0.0970688,0.0582585,0.0,S01,start_straight,85.3812,69.723,0.40530389285714286,0.3333333333333333,0.0,-0.005805302200381435,-0.00742663960686582,272.0,0,101.61550642437196,0.06880214951271511,213.7544712336691,-0.04358783489726559,-0.0016917156680873455,-0.04358783489726559,-0.0016917156680873455,1.0,0.0646807754611286,228.75277951800103,0.025214314615449526,0.027369896702648475,0.028764978400473668,30.73310496,30.65313888,0.0,2.4617499911111125,0.028764978400473668,0.9999999999999998,0.0,4,NORMAL,performance_bonus,1.2515830021584406
185,2.82,32.3878,104.81,-0.211129,0.0624064,0.0680712,0.0,S01,start_straight,93.716,74.6245,0.44274903214285716,0.3333333333333333,0.0,-0.006775070346379578,-0.059544866234832405,272.0,0,104.67842161023162,0.0842981533287377,221.61937096886382,-0.058000491228463354,-0.0016917156680873455,-0.058000491228463354,-0.0016917156680873455,1.0,0.05483235054590933,236.61767925319575,0.02629766210027435,0.025923866131834228,0.026320472202589342,31.73893893,31.7791656,0.0,2.6652767111111118,0.026320472202589342,0.9999999999999998,0.0,4,NORMAL,performance_bonus,1.3852499978384003
190,2.93,35.6368,108.272,-0.249403,0.0268508,0.0587275,0.0,S01,start_straight,104.97,80.953,0.48985053571428566,0.3333333333333333,0.0,-0.006967607025556872,-0.09856612646002369,272.0,0,108.11198194031799,0.08128073541146459,232.25823358476106,-0.06390959300439322,-0.0016917156680873464,-0.06390959300439322,-0.0016917156680873464,1.0,0.052606368881419056,247.25654186909298,0.01737114240707137,0.019614219160624762,0.02169420749687487,32.78599872,32.8753152,0.0,2.799759644444446,0.02169420749687487,0.9999999999999998,0.0,4,NORMAL,performance_bonus,1.4169170026434585
195,3.04,38.9953,111.856,-0.250378,-0.00509834,0.051045,0.0,S01,start_straight,116.995,87.215,0.5361324428571429,0.3333333333333333,0.0,-0.006470826159385078,-0.12157321086893141,272.0,0,111.69964709405728,0.07849517319853257,243.0775012285181,-0.07585248149818867,-0.05859075593864277,-0.07585248149818867,-0.05859075593864277,1.0,0.07074749851000293,258.0189104725795,0.0026426917003438966,0.00829171656692357,0.012590657086978242,33.8691435,33.9789996,0.0,2.9078884888888936,0.012590657086978242,0.9999999999999998,0.0,4,NORMAL,performance_bonus,1.1757500033127144
200,3.15,42.4658,115.552,-0.197797,-0.0343669,0.0464496,0.0,S01,start_straight,124.778,90.7274,0.5632999928571428,0.3333333333333333,0.0,-0.0059664358561822015,-0.14176274541127962,272.0,0,115.3982091620802,0.07784959844562558,249.75871166305168,-0.06643621548974572,-0.05734963414625194,-0.06643621548974572,-0.05734963414625194,1.0,0.11172412668371308,264.70136202890546,0.011413382955879861,0.008417604594827967,0.008257967614937346,34.9870674,35.176050000000004,0.0,3.0782722222222247,0.008257967614937346,0.9955273015873012,0.0,4,NORMAL,performance_bonus,1.4531670021824539
205,3.26,46.0518,119.358,-0.153976,-0.0619385,0.0426247,0.0,S01,start_straight,132.085,93.7407,0.5870660464285714,0.3333333333333333,0.0,-0.005594123645558863,-0.16263272562005954,272.0,0,119.19773596623797,0.07734630299463244,255.86075624943538,-0.06252612888497684,-0.2656228895107736,-0.06252612888497684,-0.2656228895107736,1.0,0.12058541885550338,270.5951333599246,0.014820174109655596,0.014665568365838506,0.012948091774158373,36.137885999999995,36.334116,0.0,3.1791160000000005,0.012948091774158373,0.9897647999999998,0.0,4,NORMAL,performance_bonus,1.296458998695016
210,3.37,49.7558,123.222,-0.208961,-0.0875676,0.0371752,0.0,S01,start_straight,140.94,100.265,0.6224397214285714,0.3333333333333333,0.0,-0.0051978477987019555,-0.1811288603766352,272.0,0,123.07638944061598,0.0742417993759123,263.76588799521903,-0.06746802472397959,-0.350982270034999,-0.06746802472397959,-0.350982270034999,1.0,0.1320214861362699,272.0,0.0067737746519327124,0.011494919150852547,0.013028003381744658,37.309036500000005,37.4869404,0.0,3.25860706666667,0.013028003381744658,0.9852224533333329,0.0,4,NORMAL,performance_bonus,1.4153340016491711
215,3.48,53.578,127.054,-0.238802,-0.11074,0.0319759,0.0,S01,start_straight,142.477,107.987,0.6426358857142858,0.3333333333333333,0.0,-0.004725726870199782,-0.19580308366359608,272.0,0,126.89692062639784,0.07061897860220616,266.6935981983597,-0.06456385721271493,-0.27162413961791115,-0.06456385721271493,-0.27162413961791115,1.0,0.1689568711962272,272.0,0.006055121389491228,0.007839315067794762,0.009169399286810457,38.472417899999996,38.5729344,0.0,3.280156622222222,0.009169399286810457,0.9839910501587299,0.0,4,NORMAL,performance_bonus,1.4445419947151095
220,3.59,57.5167,130.392,-0.209003,-0.131384,0.0270299,0.0,S01,start_straight,142.355,117.2,0.6604282499999999,0.3333333333333333,0.0,-0.004222672489705613,-0.20739210481470105,272.0,0,129.38813215939263,0.06702709928878885,268.54738126604855,-0.042187311270866,-0.21031744799899946,-0.042187311270866,-0.21031744799899946,1.0,0.1567198848110429,272.0,0.024839788017922845,0.017595004144730295,0.01564142724466717,39.5782749,37.7070876,0.0,1.4870876000000024,0.01564142724466717,0.9999999999999998,0.0,5,NORMAL,performance_bonus,1.4555829984601587
225,3.7,61.5057,131.729,-0.253139,-0.148436,0.0208513,0.0,S01,start_straight,142.308,128.488,0.6826801428571428,0.3333333333333333,0.0,-0.003541473061521941,-0.21218251510739494,272.0,0,131.64372422112018,0.06130549256713,270.96458053338904,-0.05759908782972551,-0.35623461845338994,-0.05759908782972551,-0.35623461845338994,1.0,0.08380358025903388,272.0,0.003706404737404488,0.00757559873029684,0.010336970966643929,39.9123462,39.6284616,0.0,3.037072711111108,0.010336970966643929,0.9978815593650793,0.0,5,NORMAL,performance_bonus,1.3279169943416491
230,3.81,65.5807,134.995,-0.192642,-0.162362,0.0171452,0.0,S01,start_straight,140.293,128.757,0.6779187142857143,0.3333333333333333,0.0,-0.0029216210487791328,-0.2149511788780244,272.0,0,134.87090896322718,0.05839661553735053,270.0135360648018,-0.05818061563246261,-0.38772992496308467,-0.05818061563246261,-0.38772992496308467,1.0,0.058054517750685604,272.0,0.00021599990488792298,0.0022696581263210473,0.004238630612538577,40.896873,40.5611388,0.0,3.062527688888892,0.004238630612538577,0.9964269892063488,0.0,5,NORMAL,performance_bonus,1.4313330029835925
